Region Name,Region Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
"Bolaang Mongondow Utara, Kab.",IDN_Bolaang_Mongondow_Utara_18244,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,..,..,..,..,..,..,..,96.74,99.16,90.41,95.77,92.08,91.42,91.559998,92.21
"Bolaang Mongondow Utara, Kab.",IDN_Bolaang_Mongondow_Utara_18244,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,..,..,..,..,..,..,..,60.63,38.46,83.44,65.84,68.74,62.92,71.403961,77.81
"Bolaang Mongondow Utara, Kab.",IDN_Bolaang_Mongondow_Utara_18244,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,..,..,..,..,..,..,..,37.8,36.6,55.64,43.18,67.63,51.74,65.434685,65.78
"Bolaang Mongondow Utara, Kab.",IDN_Bolaang_Mongondow_Utara_18244,Number of hospitals,SH.HOSP.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bolaang Mongondow Utara, Kab.",IDN_Bolaang_Mongondow_Utara_18244,Number of Doctors,SH.DR.TOTL,..,..,..,..,..,..,..,..,3,..,..,13,..,..,..
"Bolaang Mongondow Utara, Kab.",IDN_Bolaang_Mongondow_Utara_18244,Number of Midwives,SH.MED.MWIV.TOTL,..,..,..,..,..,..,..,..,37,..,..,74,..,..,..
"Bolaang Mongondow Utara, Kab.",IDN_Bolaang_Mongondow_Utara_18244,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,..,..,..,..,..,..,..,..,..,..,..,27,..,..,..
"Bolaang Mongondow Utara, Kab.",IDN_Bolaang_Mongondow_Utara_18244,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,..,..,..,..,..,..,..,..,29,..,..,6,..,..,..
"Bolaang Mongondow Utara, Kab.",IDN_Bolaang_Mongondow_Utara_18244,Number of schools at junior secondary level,SE.SCHL.JRSEC,..,..,..,..,..,..,..,..,9,..,..,25,..,..,..
"Bolaang Mongondow Utara, Kab.",IDN_Bolaang_Mongondow_Utara_18244,Number of schools at primary level,SE.SCHL.PRM,..,..,..,..,..,..,..,..,46,..,..,98,..,..,..
"Bolaang Mongondow Utara, Kab.",IDN_Bolaang_Mongondow_Utara_18244,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,..,..,..,..,..,..,..,..,6,..,..,6,..,..,..
"Bolaang Mongondow Utara, Kab.",IDN_Bolaang_Mongondow_Utara_18244,Poverty Line (in IDR),SI.POV.NAPL,..,..,..,..,..,..,..,135433,155068,167549,183550,190022,191883,194554,195957
"Bolaang Mongondow Utara, Kab.",IDN_Bolaang_Mongondow_Utara_18244,Poverty Rate (in % of population),SI.POV.NAPR.ZS,..,..,..,..,..,..,..,13.03,10.44,9.93,10.23,8.98,8.01,9.61,9.27
"Bolaang Mongondow Utara, Kab.",IDN_Bolaang_Mongondow_Utara_18244,Poverty Gap (index),SI.POV.NGAP,..,..,..,..,..,..,..,1.5,2.21,1.29,1.75,1.19,0.92,1.47,1.31
"Bolaang Mongondow Utara, Kab.",IDN_Bolaang_Mongondow_Utara_18244,Total GDP based on expenditure (in IDR Million),NE.GDI.TOTL.CR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bolaang Mongondow Utara, Kab.",IDN_Bolaang_Mongondow_Utara_18244,Total Population (in number of people),SP.POP.TOTL,..,..,..,..,..,..,77946,79042,80134,80508,70693,71982,73120,74237,..
"Bolaang Mongondow Utara, Kab.",IDN_Bolaang_Mongondow_Utara_18244,Villages with road: Asphalt (in % of total villages),ROD.VILG.ASPH.ZS,..,..,..,..,..,..,..,..,57.14,..,..,83.69566,..,..,..
"Bolaang Mongondow Utara, Kab.",IDN_Bolaang_Mongondow_Utara_18244,Villages with road: Dirt (in % of total villages),ROD.VILG.DIRT.ZS,..,..,..,..,..,..,..,..,1.3,..,..,2.173913,..,..,..
"Bolaang Mongondow Utara, Kab.",IDN_Bolaang_Mongondow_Utara_18244,Villages with road: Gravel (in % of total villages),ROD.VILG.GRAVL.ZS,..,..,..,..,..,..,..,..,41.56,..,..,14.13043,..,..,..
"Bolaang Mongondow Utara, Kab.",IDN_Bolaang_Mongondow_Utara_18244,Villages with road: Other (in % of total villages),ROD.VILG.OTHR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bolaang Mongondow, Kab.",IDN_Bolaang_Mongondow_Kab_18197,Human Development Index,IDX.HDI,..,..,..,..,70.65112,71.61133,71.79851,71.97794,72.10565,..,..,73.47,..,74.22,..
"Bolaang Mongondow, Kab.",IDN_Bolaang_Mongondow_Kab_18197,Morbidity Rate (in %),SH.MORB.ZS,25.84758,15.32109,22.79016,19.23984,30.61028,42.06231,27.79494,42.99514,42.42101,35.23103,36.82288,31.24786,30.4705083370209,25.5226612091064,..
"Bolaang Mongondow, Kab.",IDN_Bolaang_Mongondow_Kab_18197,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,90.55,96.16,91.14,92.59,89.45,89.44,91.14,90.18,90.52,89.73,92.8,86.31,87.38,87.808594,90.67
"Bolaang Mongondow, Kab.",IDN_Bolaang_Mongondow_Kab_18197,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,71.24,59.02,51.36,59.6,54.02,63.2,63.61,61.72,65.15,69.58,63.05,57.71,64,73.378616,76.44
"Bolaang Mongondow, Kab.",IDN_Bolaang_Mongondow_Kab_18197,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,50.65,30.68,24.24,22.27,37.09,39.81,43,39.64,38.64,47.73,43.44,34.84,44.3,47.554497,53.41
"Bolaang Mongondow, Kab.",IDN_Bolaang_Mongondow_Kab_18197,Number of hospitals,SH.HOSP.TOTL,11,..,..,6,..,5,..,..,..,..,..,1,..,..,..
"Bolaang Mongondow, Kab.",IDN_Bolaang_Mongondow_Kab_18197,Number of Doctors,SH.DR.TOTL,..,..,..,71,..,67,..,..,7,..,..,18,..,..,..
"Bolaang Mongondow, Kab.",IDN_Bolaang_Mongondow_Kab_18197,Number of Midwives,SH.MED.MWIV.TOTL,..,..,..,359,..,271,..,..,187,..,..,130,..,..,..
"Bolaang Mongondow, Kab.",IDN_Bolaang_Mongondow_Kab_18197,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,193,..,..,149,..,146,..,..,..,..,..,63,..,..,..
"Bolaang Mongondow, Kab.",IDN_Bolaang_Mongondow_Kab_18197,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,214,..,..,127,..,111,..,..,75,..,..,25,..,..,..
"Bolaang Mongondow, Kab.",IDN_Bolaang_Mongondow_Kab_18197,Number of schools at junior secondary level,SE.SCHL.JRSEC,225,..,..,103,..,98,..,..,71,..,..,59,..,..,..
"Bolaang Mongondow, Kab.",IDN_Bolaang_Mongondow_Kab_18197,Number of schools at primary level,SE.SCHL.PRM,913,..,..,489,..,511,..,..,300,..,..,227,..,..,..
"Bolaang Mongondow, Kab.",IDN_Bolaang_Mongondow_Kab_18197,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,82,..,..,30,..,39,..,..,19,..,..,29,..,..,..
"Bolaang Mongondow, Kab.",IDN_Bolaang_Mongondow_Kab_18197,Poverty Line (in IDR),SI.POV.NAPL,..,..,..,..,..,133911,141811,148009,164398,206029,225705,234305,237141,241743,244173
"Bolaang Mongondow, Kab.",IDN_Bolaang_Mongondow_Kab_18197,Poverty Rate (in % of population),SI.POV.NAPR.ZS,..,..,14.76,10.96,9.79,11.39,13.42,13.2,10.64,10.16,9.7,8.6,7.67,8.91,8.59
"Bolaang Mongondow, Kab.",IDN_Bolaang_Mongondow_Kab_18197,Poverty Gap (index),SI.POV.NGAP,..,..,3.09,2.02,1.95,1.75,2.12,2,1.9,1.49,1.28,1.15,1.41,1.06,0.83
"Bolaang Mongondow, Kab.",IDN_Bolaang_Mongondow_Kab_18197,Total GDP based on expenditure (in IDR Million),NE.GDI.TOTL.CR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bolaang Mongondow, Kab.",IDN_Bolaang_Mongondow_Kab_18197,Total Population (in number of people),SP.POP.TOTL,424471,429590,440355,438578,465570,470604,294132,298271,302393,196263,213484,218075,221869,225768,..
"Bolaang Mongondow, Kab.",IDN_Bolaang_Mongondow_Kab_18197,Villages with road: Asphalt (in % of total villages),ROD.VILG.ASPH.ZS,71.89,..,..,82.46,..,78.06,..,..,79.31,..,..,77.77778,..,..,..
"Bolaang Mongondow, Kab.",IDN_Bolaang_Mongondow_Kab_18197,Villages with road: Dirt (in % of total villages),ROD.VILG.DIRT.ZS,5.54,..,..,1.49,..,2.88,..,..,1.92,..,..,1.169591,..,..,..
"Bolaang Mongondow, Kab.",IDN_Bolaang_Mongondow_Kab_18197,Villages with road: Gravel (in % of total villages),ROD.VILG.GRAVL.ZS,19.5,..,..,15.67,..,18.35,..,..,17.62,..,..,21.05263,..,..,..
"Bolaang Mongondow, Kab.",IDN_Bolaang_Mongondow_Kab_18197,Villages with road: Other (in % of total villages),ROD.VILG.OTHR.ZS,0.38,..,..,..,..,0.36,..,..,0.38,..,..,..,..,..,..
"Bombana, Kab.",IDN_Bombana_Kab_73659,Human Development Index,IDX.HDI,..,..,..,..,63.27794,63.82624,64.02969,65.3539,66.04675,..,..,69.24,..,69.67,..
"Bombana, Kab.",IDN_Bombana_Kab_73659,Morbidity Rate (in %),SH.MORB.ZS,..,..,..,..,..,27.6217,20.79298,32.01637,29.85428,25.37133,29.96827,15.42184,22.970113158226,21.7680215835571,..
"Bombana, Kab.",IDN_Bombana_Kab_73659,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,..,..,..,..,..,94.82,90.58,95.88,96.63,95.95,92.91,90.61,85.87,90.843864,93.6
"Bombana, Kab.",IDN_Bombana_Kab_73659,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,..,..,..,..,..,50.47,61.42,55.32,58.84,62.5,61.65,73.44,65.71,74.362793,76.22
"Bombana, Kab.",IDN_Bombana_Kab_73659,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,..,..,..,..,..,22.25,36.7,41.19,37.07,40.51,42.79,52.39,49.17,50.033581,52.26
"Bombana, Kab.",IDN_Bombana_Kab_73659,Number of hospitals,SH.HOSP.TOTL,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..
"Bombana, Kab.",IDN_Bombana_Kab_73659,Number of Doctors,SH.DR.TOTL,..,..,..,..,..,6,..,..,6,..,..,27,..,..,..
"Bombana, Kab.",IDN_Bombana_Kab_73659,Number of Midwives,SH.MED.MWIV.TOTL,..,..,..,..,..,59,..,..,59,..,..,104,..,..,..
"Bombana, Kab.",IDN_Bombana_Kab_73659,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,..,..,..,..,..,44,..,..,..,..,..,38,..,..,..
"Bombana, Kab.",IDN_Bombana_Kab_73659,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,..,..,..,..,..,23,..,..,23,..,..,15,..,..,..
"Bombana, Kab.",IDN_Bombana_Kab_73659,Number of schools at junior secondary level,SE.SCHL.JRSEC,..,..,..,..,..,27,..,..,18,..,..,53,..,..,..
"Bombana, Kab.",IDN_Bombana_Kab_73659,Number of schools at primary level,SE.SCHL.PRM,..,..,..,..,..,119,..,..,63,..,..,157,..,..,..
"Bombana, Kab.",IDN_Bombana_Kab_73659,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,..,..,..,..,..,9,..,..,4,..,..,25,..,..,..
"Bombana, Kab.",IDN_Bombana_Kab_73659,Poverty Line (in IDR),SI.POV.NAPL,..,..,..,..,..,131522,153139,163488,171860,196935,210225,226962,230705,235920,236688
"Bombana, Kab.",IDN_Bombana_Kab_73659,Poverty Rate (in % of population),SI.POV.NAPR.ZS,..,..,..,..,..,20.83,22.6,20.51,18.25,16.63,15.7,14.68,12.82,14.28,13.2
"Bombana, Kab.",IDN_Bombana_Kab_73659,Poverty Gap (index),SI.POV.NGAP,..,..,..,..,..,2.69,3.47,3.23,3.74,2.55,2.41,2.73,1.91,2.15,1.79
"Bombana, Kab.",IDN_Bombana_Kab_73659,Total GDP based on expenditure (in IDR Million),NE.GDI.TOTL.CR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bombana, Kab.",IDN_Bombana_Kab_73659,Total Population (in number of people),SP.POP.TOTL,..,..,..,..,103445.476922818,106231,106562,108231,109883,111481,139235,144803,149719,154679,..
"Bombana, Kab.",IDN_Bombana_Kab_73659,Villages with road: Asphalt (in % of total villages),ROD.VILG.ASPH.ZS,..,..,..,..,..,32.91,..,..,30.22,..,..,25.36232,..,..,..
"Bombana, Kab.",IDN_Bombana_Kab_73659,Villages with road: Dirt (in % of total villages),ROD.VILG.DIRT.ZS,..,..,..,..,..,40.51,..,..,35.25,..,..,36.23188,..,..,..
"Bombana, Kab.",IDN_Bombana_Kab_73659,Villages with road: Gravel (in % of total villages),ROD.VILG.GRAVL.ZS,..,..,..,..,..,24.05,..,..,33.09,..,..,38.4058,..,..,..
"Bombana, Kab.",IDN_Bombana_Kab_73659,Villages with road: Other (in % of total villages),ROD.VILG.OTHR.ZS,..,..,..,..,..,..,..,..,0.72,..,..,..,..,..,..
"Bondowoso, Kab.",IDN_Bondowoso_Kab_18068,Human Development Index,IDX.HDI,..,..,..,..,58.99953,59.89713,60.35667,60.75603,61.26409,..,..,63.81,..,65.39,..
"Bondowoso, Kab.",IDN_Bondowoso_Kab_18068,Morbidity Rate (in %),SH.MORB.ZS,32.31139,28.95595,32.9966,27.26957,29.0001,42.86402,27.98183,36.74646,34.33059,37.42414,33.68141,32.35059,37.1797412633896,34.3727260828018,..
"Bondowoso, Kab.",IDN_Bondowoso_Kab_18068,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,88.56,94.99,93.33,96.58,95.83,93.51,95.4,97.2,97.76,96.89,95.19,92.49,93.14,94.743347,96.21
"Bondowoso, Kab.",IDN_Bondowoso_Kab_18068,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,31.18,48.19,45,47.05,50.58,40.78,67.82,60,56.76,63.6,64.08,71,81.34,67.724037,75.31
"Bondowoso, Kab.",IDN_Bondowoso_Kab_18068,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,13.65,23.3,22.78,22.01,27.67,13.38,31.76,35.75,29.99,36.86,37.4,37.74,49.31,45.433426,54.6
"Bondowoso, Kab.",IDN_Bondowoso_Kab_18068,Number of hospitals,SH.HOSP.TOTL,2,..,..,2,..,1,..,..,..,..,..,2,..,..,..
"Bondowoso, Kab.",IDN_Bondowoso_Kab_18068,Number of Doctors,SH.DR.TOTL,..,..,..,59,..,86,..,..,66,..,..,62,..,..,..
"Bondowoso, Kab.",IDN_Bondowoso_Kab_18068,Number of Midwives,SH.MED.MWIV.TOTL,..,..,..,274,..,202,..,..,241,..,..,288,..,..,..
"Bondowoso, Kab.",IDN_Bondowoso_Kab_18068,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,85,..,..,88,..,84,..,..,..,..,..,88,..,..,..
"Bondowoso, Kab.",IDN_Bondowoso_Kab_18068,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,119,..,..,142,..,136,..,..,155,..,..,50,..,..,..
"Bondowoso, Kab.",IDN_Bondowoso_Kab_18068,Number of schools at junior secondary level,SE.SCHL.JRSEC,83,..,..,97,..,120,..,..,148,..,..,180,..,..,..
"Bondowoso, Kab.",IDN_Bondowoso_Kab_18068,Number of schools at primary level,SE.SCHL.PRM,704,..,..,707,..,670,..,..,644,..,..,622,..,..,..
"Bondowoso, Kab.",IDN_Bondowoso_Kab_18068,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,25,..,..,29,..,47,..,..,67,..,..,82,..,..,..
"Bondowoso, Kab.",IDN_Bondowoso_Kab_18068,Poverty Line (in IDR),SI.POV.NAPL,..,..,..,..,..,126007,141782,149323,160958,208999,229746,251426,270530,290792,299819
"Bondowoso, Kab.",IDN_Bondowoso_Kab_18068,Poverty Rate (in % of population),SI.POV.NAPR.ZS,..,..,25.81,25.41,24.36,24.31,26.23,24.23,22.23,20.18,17.89,16.66,15.75,15.29,14.76
"Bondowoso, Kab.",IDN_Bondowoso_Kab_18068,Poverty Gap (index),SI.POV.NGAP,..,..,4.44,4.78,4.3,3.87,5.21,6.97,4.44,2.76,2.47,2.3,2.37,2.06,2.28
"Bondowoso, Kab.",IDN_Bondowoso_Kab_18068,Total GDP based on expenditure (in IDR Million),NE.GDI.TOTL.CR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bondowoso, Kab.",IDN_Bondowoso_Kab_18068,Total Population (in number of people),SP.POP.TOTL,696578,700692,704831,708646,710822,714978,703303,705384,707242,708905,736772,743369,748127,752791,..
"Bondowoso, Kab.",IDN_Bondowoso_Kab_18068,Villages with road: Asphalt (in % of total villages),ROD.VILG.ASPH.ZS,64.1,..,..,70.56,..,72.2,..,..,67.58,..,..,84.9315,..,..,..
"Bondowoso, Kab.",IDN_Bondowoso_Kab_18068,Villages with road: Dirt (in % of total villages),ROD.VILG.DIRT.ZS,17.44,..,..,14.72,..,13.66,..,..,15.53,..,..,5.936073,..,..,..
"Bondowoso, Kab.",IDN_Bondowoso_Kab_18068,Villages with road: Gravel (in % of total villages),ROD.VILG.GRAVL.ZS,18.46,..,..,14.72,..,13.17,..,..,16.89,..,..,9.132421,..,..,..
"Bondowoso, Kab.",IDN_Bondowoso_Kab_18068,Villages with road: Other (in % of total villages),ROD.VILG.OTHR.ZS,..,..,..,..,..,0.98,..,..,..,..,..,..,..,..,..
"Bone Bolango, Kab.",IDN_Bone_Bolango_Kab_73660,Human Development Index,IDX.HDI,..,..,..,..,65.02417,67.28847,68.61134,69.96799,70.49637,..,..,70.36,..,73.24,..
"Bone Bolango, Kab.",IDN_Bone_Bolango_Kab_73660,Morbidity Rate (in %),SH.MORB.ZS,..,..,..,..,..,38.37956,45.60478,40.57389,44.2271,48.30752,46.54205,45.60688,41.0300642251968,35.6253087520599,..
"Bone Bolango, Kab.",IDN_Bone_Bolango_Kab_73660,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,..,..,..,..,..,88.47,90.64,92.04,93.75,94.82,89.4,92.21,96.66,98.139427,98.68
"Bone Bolango, Kab.",IDN_Bone_Bolango_Kab_73660,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,..,..,..,..,..,62.31,59.1,59.27,60.69,51.58,52.46,66.33,52.21,66.047646,69.2
"Bone Bolango, Kab.",IDN_Bone_Bolango_Kab_73660,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,..,..,..,..,..,40.91,39.78,45.21,47.58,48.06,45.07,50.88,48.26,45.374985,50.16
"Bone Bolango, Kab.",IDN_Bone_Bolango_Kab_73660,Number of hospitals,SH.HOSP.TOTL,..,..,..,..,..,2,..,..,..,..,..,2,..,..,..
"Bone Bolango, Kab.",IDN_Bone_Bolango_Kab_73660,Number of Doctors,SH.DR.TOTL,..,..,..,..,..,14,..,..,20,..,..,26,..,..,..
"Bone Bolango, Kab.",IDN_Bone_Bolango_Kab_73660,Number of Midwives,SH.MED.MWIV.TOTL,..,..,..,..,..,62,..,..,79,..,..,101,..,..,..
"Bone Bolango, Kab.",IDN_Bone_Bolango_Kab_73660,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,..,..,..,..,..,47,..,..,..,..,..,34,..,..,..
"Bone Bolango, Kab.",IDN_Bone_Bolango_Kab_73660,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,..,..,..,..,..,48,..,..,50,..,..,16,..,..,..
"Bone Bolango, Kab.",IDN_Bone_Bolango_Kab_73660,Number of schools at junior secondary level,SE.SCHL.JRSEC,..,..,..,..,..,22,..,..,33,..,..,42,..,..,..
"Bone Bolango, Kab.",IDN_Bone_Bolango_Kab_73660,Number of schools at primary level,SE.SCHL.PRM,..,..,..,..,..,128,..,..,121,..,..,136,..,..,..
"Bone Bolango, Kab.",IDN_Bone_Bolango_Kab_73660,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,..,..,..,..,..,11,..,..,15,..,..,15,..,..,..
"Bone Bolango, Kab.",IDN_Bone_Bolango_Kab_73660,Poverty Line (in IDR),SI.POV.NAPL,..,..,..,..,..,129606,136503,141685,150238,190732,202308,225395,244682,265208,288741
"Bone Bolango, Kab.",IDN_Bone_Bolango_Kab_73660,Poverty Rate (in % of population),SI.POV.NAPR.ZS,..,..,..,..,29.2,30.23,30.85,30.6,22.7,19.97,17.64,17.39,16.66,17.19,16.68
"Bone Bolango, Kab.",IDN_Bone_Bolango_Kab_73660,Poverty Gap (index),SI.POV.NGAP,..,..,..,..,6.7,..,6.29,6.69,4.76,4.05,3.41,3.1,2.76,2.75,2.31
"Bone Bolango, Kab.",IDN_Bone_Bolango_Kab_73660,Total GDP based on expenditure (in IDR Million),NE.GDI.TOTL.CR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bone Bolango, Kab.",IDN_Bone_Bolango_Kab_73660,Total Population (in number of people),SP.POP.TOTL,..,..,..,..,122805,123360,127977,129025,130025,131781,141915,144695,146773,148971,..
"Bone Bolango, Kab.",IDN_Bone_Bolango_Kab_73660,Villages with road: Asphalt (in % of total villages),ROD.VILG.ASPH.ZS,..,..,..,..,..,87.3,..,..,73.2,..,..,72.72727,..,..,..
"Bone Bolango, Kab.",IDN_Bone_Bolango_Kab_73660,Villages with road: Dirt (in % of total villages),ROD.VILG.DIRT.ZS,..,..,..,..,..,3.17,..,..,10.46,..,..,9.090909,..,..,..
"Bone Bolango, Kab.",IDN_Bone_Bolango_Kab_73660,Villages with road: Gravel (in % of total villages),ROD.VILG.GRAVL.ZS,..,..,..,..,..,9.52,..,..,15.03,..,..,17.57576,..,..,..
"Bone Bolango, Kab.",IDN_Bone_Bolango_Kab_73660,Villages with road: Other (in % of total villages),ROD.VILG.OTHR.ZS,..,..,..,..,..,..,..,..,0.65,..,..,0.6060606,..,..,..
"Bone, Kab.",IDN_Bone_Kab_18169,Human Development Index,IDX.HDI,..,..,..,..,65.20314,66.27039,67.82162,68.3414,68.9623,..,..,70.77,..,72.08,..
"Bone, Kab.",IDN_Bone_Kab_18169,Morbidity Rate (in %),SH.MORB.ZS,18.14991,22.70319,17.05985,13.31497,19.84422,23.26478,20.86327,20.86734,24.80407,27.9016,25.01905,24.30568,18.9013108611107,21.390289068222,..
"Bone, Kab.",IDN_Bone_Kab_18169,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,92.31,90.66,93.46,91.44,90.28,93.8,93.21,92.26,91.85,93.39,94.05,87.66,88.95,94.638206,95.45
"Bone, Kab.",IDN_Bone_Kab_18169,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,46.44,43.54,49.48,41.46,47.6,48.33,59.36,53.63,57.01,54.8,53.2,66.47,62.45,72.733871,75.57
"Bone, Kab.",IDN_Bone_Kab_18169,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,22.98,23.87,20.25,25.24,27.35,35.6,26.77,33.04,32.88,34.72,40.84,45.49,53.53,39.779819,46.93
"Bone, Kab.",IDN_Bone_Kab_18169,Number of hospitals,SH.HOSP.TOTL,2,..,..,4,..,2,..,..,..,..,..,2,..,..,..
"Bone, Kab.",IDN_Bone_Kab_18169,Number of Doctors,SH.DR.TOTL,..,..,..,49,..,61,..,..,67,..,..,58,..,..,..
"Bone, Kab.",IDN_Bone_Kab_18169,Number of Midwives,SH.MED.MWIV.TOTL,..,..,..,318,..,231,..,..,215,..,..,346,..,..,..
"Bone, Kab.",IDN_Bone_Kab_18169,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,107,..,..,111,..,107,..,..,..,..,..,112,..,..,..
"Bone, Kab.",IDN_Bone_Kab_18169,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,89,..,..,71,..,77,..,..,76,..,..,14,..,..,..
"Bone, Kab.",IDN_Bone_Kab_18169,Number of schools at junior secondary level,SE.SCHL.JRSEC,96,..,..,104,..,114,..,..,144,..,..,180,..,..,..
"Bone, Kab.",IDN_Bone_Kab_18169,Number of schools at primary level,SE.SCHL.PRM,748,..,..,739,..,727,..,..,756,..,..,751,..,..,..
"Bone, Kab.",IDN_Bone_Kab_18169,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,27,..,..,27,..,35,..,..,55,..,..,75,..,..,..
"Bone, Kab.",IDN_Bone_Kab_18169,Poverty Line (in IDR),SI.POV.NAPL,..,..,..,..,..,103243,119395,127752,149108,167601,189320,208275,219432,233943,244415
"Bone, Kab.",IDN_Bone_Kab_18169,Poverty Rate (in % of population),SI.POV.NAPR.ZS,..,..,16.79,16.51,15.66,16.38,18.78,18.84,17.35,15.19,14.08,12.67,12.25,11.92,10.88
"Bone, Kab.",IDN_Bone_Kab_18169,Poverty Gap (index),SI.POV.NGAP,..,..,2.98,3,2.5,3.35,2.86,2.71,4.84,2.31,2.62,1.94,1.9,1.75,1.28
"Bone, Kab.",IDN_Bone_Kab_18169,Total GDP based on expenditure (in IDR Million),NE.GDI.TOTL.CR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bone, Kab.",IDN_Bone_Kab_18169,Total Population (in number of people),SP.POP.TOTL,648089,651746,655538,685590,688080,694311,693089,699474,705717,711748,717682,724923,729516,734119,..
"Bone, Kab.",IDN_Bone_Kab_18169,Villages with road: Asphalt (in % of total villages),ROD.VILG.ASPH.ZS,35.75,..,..,34.68,..,38.44,..,..,47.58,..,..,52.68817,..,..,..
"Bone, Kab.",IDN_Bone_Kab_18169,Villages with road: Dirt (in % of total villages),ROD.VILG.DIRT.ZS,18.01,..,..,16.13,..,17.2,..,..,10.48,..,..,9.408602,..,..,..
"Bone, Kab.",IDN_Bone_Kab_18169,Villages with road: Gravel (in % of total villages),ROD.VILG.GRAVL.ZS,44.62,..,..,47.58,..,43.55,..,..,41.13,..,..,37.90322,..,..,..
"Bone, Kab.",IDN_Bone_Kab_18169,Villages with road: Other (in % of total villages),ROD.VILG.OTHR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bontang, Kota",IDN_Bontang_Kota_73715,Human Development Index,IDX.HDI,..,..,..,..,74.66488,74.88533,75.1274,75.61333,76.07837,..,..,71.87,..,78.4,..
"Bontang, Kota",IDN_Bontang_Kota_73715,Morbidity Rate (in %),SH.MORB.ZS,..,15.90002,18.6869,16.30087,16.5928,29.25386,27.16081,27.73479,30.41648,31.62274,33.91212,24.21406,26.9789934158325,23.411300778389,..
"Bontang, Kota",IDN_Bontang_Kota_73715,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,..,94.22,93.27,93.81,92.15,91.76,93.58,92.57,91.38,87.06,96.34,92.37,91.75,92.132118,94.59
"Bontang, Kota",IDN_Bontang_Kota_73715,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,..,69.76,82.32,81.22,78.01,77.6,71.96,65.1,71.95,83.86,81.7,77.28,77.15,77.354218,79.48
